payment_id,customer_id,amount,payment_method,bank,failure_reason,previous_success_count,previous_failure_count,retry_attempted,retry_delay_minutes,recovered,recovery_time_minutes,treatment_group
P00346,C02525,290.2,wallet,Other,network_error,4,3,0,0,0,,0
P00347,C01070,775.0,card,ICICI,limit_exceeded,2,2,1,30,0,,1
P00348,C02566,399.12,upi,ICICI,network_error,5,1,0,0,1,25.0,0
P00349,C02147,283.42,card,SBI,bank_declined,5,2,1,10,0,,1
P00350,C01769,626.0,upi,ICICI,insufficient_funds,2,2,1,10,1,172.0,1
P00351,C01061,791.07,upi,HDFC,timeout,5,1,1,60,1,156.0,1
P00352,C02328,227.76,upi,HDFC,insufficient_funds,8,5,0,0,0,,0
P00353,C02545,388.76,upi,Axis,network_error,4,2,1,10,1,52.0,1
P00354,C00302,822.11,netbanking,Other,limit_exceeded,4,3,1,10,0,,1
P00355,C00181,1483.45,upi,HDFC,bank_declined,4,2,0,0,0,,0
P00356,C00607,604.61,netbanking,ICICI,timeout,6,3,0,0,0,,0
P00357,C00700,344.93,wallet,SBI,timeout,4,3,1,10,0,,1
P00358,C00993,275.66,netbanking,ICICI,insufficient_funds,3,2,0,0,0,,0
P00359,C01140,492.07,upi,Other,limit_exceeded,0,5,0,0,1,129.0,0
P00360,C00191,479.72,card,Other,insufficient_funds,1,1,0,0,0,,0
P00361,C02301,108.76,card,HDFC,bank_declined,2,2,0,0,0,,0
P00362,C00981,150.29,upi,HDFC,limit_exceeded,1,1,0,0,1,198.0,0
P00363,C02976,99.61,netbanking,ICICI,network_error,6,2,0,0,1,50.0,0
P00364,C02007,497.84,card,Axis,bank_declined,4,3,1,30,1,99.0,1
P00365,C01185,1029.31,netbanking,ICICI,insufficient_funds,10,1,1,120,0,,1
P00366,C00128,932.6,netbanking,HDFC,bank_declined,2,1,1,60,1,174.0,1
P00367,C02066,201.2,upi,Axis,limit_exceeded,3,1,0,0,0,,0
P00368,C01817,259.36,upi,Axis,insufficient_funds,7,4,1,120,1,73.0,1
P00369,C01759,198.07,card,HDFC,timeout,5,5,1,60,1,234.0,1
P00370,C02614,524.41,card,ICICI,bank_declined,4,2,1,120,1,155.0,1
P00371,C00570,941.65,card,SBI,network_error,2,1,1,30,0,,1
P00372,C01347,1092.55,netbanking,HDFC,network_error,2,0,1,30,0,,1
P00373,C01896,306.19,upi,ICICI,bank_declined,4,4,1,10,1,180.0,1
P00374,C02734,532.32,card,SBI,insufficient_funds,3,2,0,0,0,,0
P00375,C00626,292.68,card,Other,insufficient_funds,5,0,1,30,1,42.0,1
P00376,C02902,500.76,upi,Other,network_error,2,1,0,0,1,167.0,0
P00377,C01687,316.08,netbanking,Other,limit_exceeded,6,3,0,0,0,,0
P00378,C00155,333.03,netbanking,SBI,limit_exceeded,3,0,1,60,1,200.0,1
P00379,C02538,195.29,card,Axis,insufficient_funds,4,1,0,0,1,37.0,0
P00380,C01410,60.08,wallet,Other,limit_exceeded,4,0,0,0,0,,0
P00381,C00785,377.17,upi,Other,insufficient_funds,3,3,1,120,0,,1
P00382,C00246,624.62,card,Axis,limit_exceeded,6,3,1,10,1,53.0,1
P00383,C01501,568.4,upi,SBI,timeout,2,0,1,120,0,,1
P00384,C01706,172.83,card,SBI,limit_exceeded,3,7,1,120,0,,1
P00385,C02807,101.55,upi,Axis,bank_declined,1,1,0,0,1,96.0,0
P00386,C00538,465.99,netbanking,HDFC,timeout,5,0,0,0,1,221.0,0
P00387,C01891,218.83,upi,Axis,timeout,3,4,1,60,0,,1
P00388,C01842,359.51,netbanking,ICICI,bank_declined,2,1,0,0,0,,0
P00389,C00921,217.39,upi,ICICI,limit_exceeded,5,2,0,0,0,,0
P00390,C02456,165.8,wallet,HDFC,insufficient_funds,1,2,1,10,0,,1
P00391,C00525,1118.02,netbanking,HDFC,limit_exceeded,2,2,0,0,0,,0
P00392,C02876,679.89,card,ICICI,timeout,1,1,1,10,1,168.0,1
P00393,C01530,484.25,card,Axis,network_error,8,1,1,10,1,68.0,1
P00394,C02951,917.83,netbanking,SBI,insufficient_funds,5,3,1,120,0,,1
P00395,C00036,498.82,upi,ICICI,bank_declined,3,6,0,0,1,124.0,0
P00396,C00685,378.07,card,Axis,timeout,5,1,1,30,0,,1
P00397,C00020,1572.78,netbanking,ICICI,timeout,4,1,0,0,1,116.0,0
P00398,C02369,1646.09,wallet,SBI,limit_exceeded,3,3,0,0,0,,0
P00399,C02560,243.13,netbanking,ICICI,bank_declined,2,1,1,30,0,,1
P00400,C00400,596.4,netbanking,ICICI,limit_exceeded,4,0,1,120,0,,1
P00401,C02702,544.89,card,SBI,limit_exceeded,3,0,0,0,1,233.0,0
P00402,C00972,901.44,card,Other,limit_exceeded,4,2,1,120,0,,1
P00403,C01907,234.79,upi,ICICI,bank_declined,5,4,1,120,0,,1
P00404,C02519,1203.72,upi,ICICI,bank_declined,6,0,0,0,1,6.0,0
P00405,C01167,257.92,card,ICICI,insufficient_funds,2,4,1,120,0,,1
P00406,C01116,448.37,netbanking,HDFC,network_error,2,1,1,120,0,,1
P00407,C00834,222.41,upi,HDFC,timeout,1,4,0,0,1,18.0,0
P00408,C01824,338.84,upi,SBI,insufficient_funds,2,2,0,0,0,,0
P00409,C02775,238.8,upi,Axis,insufficient_funds,1,4,0,0,0,,0
P00410,C01983,252.53,card,HDFC,network_error,3,0,1,120,1,28.0,1
P00411,C00854,846.05,upi,SBI,bank_declined,3,4,0,0,1,147.0,0
P00412,C00051,477.87,netbanking,HDFC,bank_declined,3,1,1,60,1,143.0,1
P00413,C00575,1990.03,card,Axis,bank_declined,2,1,0,0,1,194.0,0
P00414,C01149,422.94,netbanking,HDFC,network_error,2,1,1,30,0,,1
P00415,C02198,284.27,card,Other,insufficient_funds,4,1,1,120,0,,1
P00416,C02362,341.39,upi,Axis,network_error,3,1,1,60,0,,1
P00417,C02618,442.27,upi,Axis,insufficient_funds,5,2,0,0,1,94.0,0
P00418,C02353,612.99,card,HDFC,insufficient_funds,3,1,1,120,1,163.0,1
P00419,C01716,372.32,upi,HDFC,timeout,4,1,0,0,0,,0
P00420,C00682,199.95,netbanking,ICICI,timeout,4,2,1,60,0,,1
P00421,C00838,947.27,netbanking,ICICI,bank_declined,2,3,1,10,0,,1
P00422,C01078,1156.58,wallet,Axis,insufficient_funds,5,1,0,0,0,,0
P00423,C02492,365.74,netbanking,ICICI,insufficient_funds,7,3,0,0,0,,0
P00424,C02661,1394.31,wallet,ICICI,bank_declined,4,2,0,0,0,,0
P00425,C02312,346.07,upi,ICICI,network_error,6,1,1,10,1,48.0,1
P00426,C01596,1022.28,upi,Other,limit_exceeded,6,3,0,0,0,,0
P00427,C00005,253.46,card,ICICI,insufficient_funds,2,2,1,30,0,,1
P00428,C01127,2595.15,card,ICICI,bank_declined,3,4,0,0,0,,0
P00429,C01220,143.9,card,Other,bank_declined,8,5,1,30,1,114.0,1
P00430,C00774,228.11,netbanking,HDFC,limit_exceeded,6,0,1,10,1,112.0,1
P00431,C00877,2295.15,upi,Axis,insufficient_funds,4,0,1,120,1,33.0,1
P00432,C00992,148.69,card,SBI,insufficient_funds,5,3,0,0,1,89.0,0
P00433,C02932,414.4,netbanking,HDFC,bank_declined,4,0,1,120,0,,1
P00434,C00047,340.4,upi,Other,network_error,4,2,1,10,0,,1
P00435,C02915,503.59,card,Other,limit_exceeded,1,4,0,0,0,,0
P00436,C02871,588.99,card,Axis,bank_declined,2,6,1,30,1,212.0,1
P00437,C02984,416.91,card,ICICI,bank_declined,3,1,0,0,0,,0
P00438,C02704,827.55,card,SBI,bank_declined,3,2,0,0,0,,0
P00439,C00269,1323.91,netbanking,SBI,insufficient_funds,4,3,0,0,0,,0
P00440,C00370,328.09,netbanking,SBI,limit_exceeded,7,2,0,0,1,159.0,0
P00441,C00636,141.0,card,HDFC,network_error,2,2,0,0,1,164.0,0
P00442,C01130,307.32,card,Other,bank_declined,5,4,1,30,0,,1
P00443,C01694,607.84,upi,SBI,bank_declined,3,4,0,0,0,,0
P00444,C01683,551.94,netbanking,SBI,limit_exceeded,3,1,0,0,0,,0
P00445,C00657,913.62,card,ICICI,network_error,4,2,0,0,0,,0
P00446,C00120,1815.83,upi,HDFC,network_error,6,1,0,0,1,173.0,0
P00447,C00831,571.44,netbanking,Other,timeout,4,1,1,10,1,38.0,1
P00448,C01811,370.7,netbanking,Axis,timeout,6,2,1,120,1,31.0,1
P00449,C01082,296.23,netbanking,ICICI,insufficient_funds,3,2,0,0,1,65.0,0
P00450,C01975,432.42,card,ICICI,insufficient_funds,3,5,1,10,0,,1
P00451,C01370,894.16,upi,ICICI,limit_exceeded,4,1,0,0,0,,0
P00452,C00741,322.91,card,SBI,insufficient_funds,3,2,1,60,1,219.0,1
P00453,C00117,748.1,upi,Axis,bank_declined,3,0,1,120,0,,1
P00454,C01854,230.63,card,HDFC,limit_exceeded,4,3,1,30,1,206.0,1
P00455,C02839,486.37,netbanking,Other,bank_declined,4,2,1,60,0,,1
P00456,C01151,166.6,card,HDFC,network_error,4,1,1,30,1,74.0,1
P00457,C01932,331.18,upi,ICICI,timeout,6,0,0,0,0,,0
P00458,C01013,1386.55,netbanking,Axis,bank_declined,2,0,0,0,1,146.0,0
P00459,C01665,591.33,netbanking,HDFC,bank_declined,5,2,0,0,0,,0
P00460,C01082,448.84,upi,HDFC,bank_declined,7,1,1,30,1,135.0,1
P00461,C00634,595.43,upi,ICICI,bank_declined,3,1,1,120,0,,1
P00462,C00513,706.33,netbanking,ICICI,bank_declined,2,3,1,10,1,162.0,1
P00463,C02850,618.35,card,HDFC,timeout,2,1,0,0,1,40.0,0
P00464,C01120,578.2,upi,HDFC,limit_exceeded,5,4,1,120,1,216.0,1
P00465,C01142,245.15,netbanking,SBI,bank_declined,5,1,1,120,1,157.0,1
P00466,C00560,175.0,upi,Axis,bank_declined,5,0,0,0,1,46.0,0
P00467,C00488,819.5,wallet,ICICI,limit_exceeded,1,0,0,0,1,51.0,0
P00468,C00897,197.14,upi,Other,bank_declined,3,0,0,0,0,,0
P00469,C01213,636.33,card,Other,timeout,4,0,0,0,1,210.0,0
P00470,C00704,997.69,card,ICICI,timeout,4,6,1,60,0,,1
P00471,C01471,239.49,card,Axis,insufficient_funds,5,1,0,0,1,103.0,0
P00472,C00581,311.24,card,Other,insufficient_funds,2,2,1,30,1,152.0,1
P00473,C02838,442.53,card,SBI,network_error,2,2,0,0,1,6.0,0
P00474,C02909,264.81,upi,ICICI,limit_exceeded,0,1,1,10,0,,1
P00475,C02295,261.89,netbanking,Other,network_error,4,1,0,0,0,,0
P00476,C00154,339.25,card,Other,timeout,1,2,0,0,1,80.0,0
P00477,C01680,287.26,upi,ICICI,timeout,4,4,0,0,1,50.0,0
P00478,C00997,692.56,card,Axis,bank_declined,5,2,1,120,0,,1
P00479,C02745,520.49,netbanking,ICICI,network_error,2,1,1,30,0,,1
P00480,C01244,179.0,wallet,HDFC,insufficient_funds,5,1,0,0,1,10.0,0
P00481,C01093,1651.9,upi,Other,limit_exceeded,7,3,1,60,0,,1
P00482,C01009,399.86,netbanking,HDFC,network_error,5,0,1,10,0,,1
P00483,C02142,469.44,upi,Axis,insufficient_funds,3,5,0,0,0,,0
P00484,C01774,341.6,card,HDFC,insufficient_funds,5,3,0,0,0,,0
P00485,C00958,488.96,card,Axis,insufficient_funds,1,6,1,10,1,21.0,1
P00486,C00453,261.23,netbanking,ICICI,bank_declined,0,3,0,0,1,237.0,0
P00487,C01228,191.05,upi,SBI,bank_declined,5,2,1,30,1,134.0,1
P00488,C02960,390.5,wallet,SBI,network_error,6,2,1,120,1,56.0,1
P00489,C02266,1344.96,wallet,ICICI,bank_declined,4,3,0,0,1,205.0,0
P00490,C02522,730.85,card,Other,timeout,4,4,0,0,0,,0
P00491,C02480,1156.05,upi,Axis,insufficient_funds,7,3,1,60,0,,1
P00492,C02389,329.45,upi,HDFC,timeout,3,0,1,30,1,121.0,1
P00493,C00551,278.23,netbanking,SBI,limit_exceeded,4,1,1,10,0,,1
P00494,C01636,343.56,upi,HDFC,bank_declined,5,1,1,60,0,,1
P00495,C01313,706.01,upi,HDFC,bank_declined,5,2,0,0,0,,0
P00496,C01758,1006.39,upi,HDFC,bank_declined,3,2,0,0,1,148.0,0
P00497,C00357,406.05,upi,Other,timeout,6,2,0,0,0,,0
P00498,C02071,184.35,wallet,SBI,limit_exceeded,2,2,0,0,0,,0
P00499,C01786,974.46,card,HDFC,insufficient_funds,2,5,1,60,0,,1
P00500,C02570,1071.61,card,HDFC,network_error,2,1,1,30,0,,1
P00501,C01782,704.85,upi,SBI,network_error,3,1,0,0,0,,0
P00502,C02850,1339.62,card,HDFC,insufficient_funds,5,2,1,120,0,,1
P00503,C02810,128.88,upi,Axis,insufficient_funds,8,1,1,60,0,,1
P00504,C02490,258.16,card,SBI,insufficient_funds,4,5,0,0,1,5.0,0
P00505,C01632,499.93,upi,HDFC,bank_declined,5,0,0,0,1,7.0,0
P00506,C02817,235.0,card,Other,insufficient_funds,3,1,1,10,0,,1
P00507,C01016,936.52,card,Axis,bank_declined,4,2,0,0,0,,0
P00508,C01349,216.31,upi,ICICI,network_error,2,2,1,60,0,,1
P00509,C00516,1262.94,netbanking,Other,timeout,3,0,0,0,1,116.0,0
P00510,C02840,271.98,upi,ICICI,bank_declined,4,1,0,0,0,,0
P00511,C00336,1312.7,card,ICICI,insufficient_funds,5,2,0,0,0,,0
P00512,C01783,276.72,upi,HDFC,insufficient_funds,4,1,1,30,1,225.0,1
P00513,C02306,94.27,wallet,Axis,timeout,2,2,0,0,1,55.0,0
P00514,C00497,543.93,upi,HDFC,limit_exceeded,3,3,0,0,0,,0
P00515,C00896,793.74,upi,Other,insufficient_funds,3,1,1,120,0,,1
P00516,C02208,238.29,wallet,ICICI,insufficient_funds,2,2,0,0,0,,0
P00517,C00852,1494.51,card,HDFC,timeout,6,1,1,30,0,,1
P00518,C01688,1284.36,netbanking,Other,network_error,2,2,1,60,0,,1
P00519,C01932,435.4,card,Other,network_error,2,4,1,10,0,,1
P00520,C02738,615.8,netbanking,ICICI,network_error,6,1,0,0,1,17.0,0
P00521,C02428,498.15,card,HDFC,timeout,4,1,1,30,1,63.0,1
P00522,C01569,779.74,wallet,Axis,bank_declined,2,4,0,0,0,,0
P00523,C00957,894.2,netbanking,Other,bank_declined,4,3,1,30,1,88.0,1
P00524,C02739,154.54,card,HDFC,insufficient_funds,2,3,0,0,0,,0
P00525,C01637,1593.8,netbanking,Axis,network_error,3,3,0,0,0,,0
P00526,C01292,1131.12,wallet,ICICI,limit_exceeded,5,0,0,0,1,163.0,0
P00527,C01441,236.92,card,Axis,bank_declined,4,0,0,0,0,,0
P00528,C01192,1361.67,wallet,ICICI,limit_exceeded,3,1,0,0,1,82.0,0
P00529,C01067,1877.44,upi,Other,timeout,3,1,1,30,0,,1
P00530,C00285,148.35,card,SBI,insufficient_funds,2,2,1,120,1,127.0,1
P00531,C02445,797.23,card,SBI,network_error,1,3,1,120,1,100.0,1
P00532,C00012,937.51,netbanking,Other,bank_declined,5,1,0,0,0,,0
P00533,C01631,636.15,wallet,Axis,insufficient_funds,3,3,0,0,1,185.0,0
P00534,C02547,1117.95,netbanking,SBI,insufficient_funds,6,1,1,60,1,39.0,1
P00535,C00754,566.6,upi,ICICI,insufficient_funds,5,2,0,0,0,,0
P00536,C02083,696.67,wallet,Other,timeout,7,1,0,0,1,82.0,0
P00537,C02775,130.31,upi,HDFC,limit_exceeded,1,2,0,0,0,,0
P00538,C02897,311.14,card,SBI,bank_declined,2,0,0,0,0,,0
P00539,C00090,1194.84,card,Axis,network_error,2,1,0,0,1,169.0,0
P00540,C00776,302.7,wallet,Other,network_error,5,2,0,0,0,,0
P00541,C02653,473.63,upi,SBI,timeout,1,0,0,0,0,,0
P00542,C01626,223.53,card,SBI,bank_declined,3,2,0,0,1,16.0,0
P00543,C00418,309.56,upi,Other,insufficient_funds,4,0,1,60,0,,1
P00544,C00115,624.44,upi,HDFC,bank_declined,2,3,0,0,1,54.0,0
P00545,C00617,447.14,card,Other,network_error,2,3,1,120,1,64.0,1
P00546,C00826,138.0,card,HDFC,timeout,5,5,0,0,0,,0
P00547,C01650,290.29,card,Other,insufficient_funds,5,2,0,0,0,,0
P00548,C01517,1306.84,card,ICICI,network_error,7,2,1,120,0,,1
P00549,C00413,1041.89,netbanking,ICICI,insufficient_funds,5,2,1,120,0,,1
P00550,C00729,503.91,card,Other,timeout,5,1,1,60,1,12.0,1
P00551,C02809,623.43,upi,HDFC,network_error,3,3,0,0,0,,0
P00552,C00676,313.4,netbanking,SBI,network_error,2,4,0,0,1,198.0,0
P00553,C01893,1299.77,upi,Other,timeout,3,2,0,0,0,,0
P00554,C02505,409.99,card,SBI,bank_declined,3,3,1,30,1,102.0,1
P00555,C02968,208.08,upi,Other,bank_declined,5,0,1,60,1,39.0,1
P00556,C02240,149.71,upi,Axis,timeout,2,4,1,30,1,163.0,1
P00557,C02787,145.63,card,HDFC,timeout,7,1,0,0,1,64.0,0
P00558,C01123,282.9,upi,Axis,insufficient_funds,1,4,0,0,1,122.0,0
P00559,C01572,1560.74,upi,Axis,limit_exceeded,9,2,0,0,0,,0
P00560,C00978,3201.76,card,HDFC,insufficient_funds,0,3,0,0,0,,0
P00561,C01009,1041.13,netbanking,Other,bank_declined,3,2,0,0,1,234.0,0
P00562,C02144,145.45,card,HDFC,insufficient_funds,4,1,1,120,0,,1
P00563,C01688,225.76,upi,HDFC,limit_exceeded,9,0,0,0,1,64.0,0
P00564,C02711,226.61,netbanking,ICICI,bank_declined,8,2,1,120,1,177.0,1
P00565,C00037,403.3,upi,ICICI,limit_exceeded,4,3,0,0,0,,0
P00566,C01549,273.48,upi,SBI,network_error,3,1,1,30,1,76.0,1
P00567,C02327,762.06,netbanking,HDFC,insufficient_funds,6,1,1,60,1,100.0,1
P00568,C02265,403.5,netbanking,Axis,network_error,6,2,0,0,1,126.0,0
P00569,C02915,909.01,upi,Axis,limit_exceeded,4,1,0,0,1,182.0,0
P00570,C00873,747.48,netbanking,ICICI,network_error,2,0,0,0,0,,0
P00571,C01822,1233.37,card,HDFC,insufficient_funds,4,1,1,10,0,,1
P00572,C01297,295.62,upi,Other,bank_declined,2,5,0,0,1,104.0,0
P00573,C02110,960.45,upi,ICICI,insufficient_funds,5,2,1,30,0,,1
P00574,C00596,290.74,netbanking,ICICI,insufficient_funds,5,7,0,0,0,,0
P00575,C01904,474.17,card,Axis,bank_declined,4,4,0,0,0,,0
P00576,C00729,274.68,upi,Other,network_error,5,3,0,0,0,,0
P00577,C01366,631.41,card,Other,bank_declined,4,2,1,60,1,209.0,1
P00578,C00397,1245.77,upi,Axis,bank_declined,3,3,1,60,1,143.0,1
P00579,C00699,1117.95,card,Axis,bank_declined,4,1,1,10,0,,1
P00580,C02225,633.75,netbanking,Axis,limit_exceeded,3,2,1,120,0,,1
P00581,C01636,446.59,card,Other,network_error,4,4,1,10,0,,1
P00582,C00396,486.62,card,Other,timeout,5,4,1,30,1,237.0,1
P00583,C02493,1435.56,upi,ICICI,bank_declined,6,2,0,0,1,63.0,0
P00584,C00076,273.39,upi,SBI,insufficient_funds,3,1,0,0,0,,0
P00585,C00265,682.87,card,ICICI,timeout,4,3,1,10,0,,1
P00586,C02503,1082.79,card,HDFC,timeout,6,1,1,120,0,,1
P00587,C01820,489.64,wallet,SBI,bank_declined,5,1,0,0,0,,0
P00588,C00718,942.65,upi,Other,network_error,5,0,1,120,0,,1
P00589,C02783,2326.41,card,ICICI,insufficient_funds,3,0,1,60,0,,1
P00590,C00851,461.88,card,Other,insufficient_funds,5,1,1,120,1,26.0,1
P00591,C01391,412.28,card,SBI,timeout,4,2,1,60,0,,1
P00592,C00144,575.2,upi,Other,limit_exceeded,4,1,0,0,1,226.0,0
P00593,C00885,694.51,netbanking,ICICI,bank_declined,3,3,0,0,0,,0
P00594,C00396,1252.83,netbanking,SBI,network_error,1,4,0,0,0,,0
P00595,C02996,1188.7,upi,ICICI,timeout,4,2,1,30,1,78.0,1
P00596,C02939,620.54,netbanking,ICICI,timeout,7,2,1,120,1,153.0,1
P00597,C01493,124.31,netbanking,Other,bank_declined,9,5,0,0,1,138.0,0
P00598,C01168,178.63,upi,SBI,network_error,1,2,1,60,0,,1
P00599,C02617,971.45,upi,Other,network_error,5,3,0,0,0,,0
P00600,C01063,317.13,card,SBI,insufficient_funds,6,0,1,60,1,102.0,1
P00601,C02157,1022.7,card,HDFC,network_error,3,5,0,0,0,,0
P00602,C01066,877.73,card,HDFC,network_error,4,1,1,30,1,137.0,1
P00603,C01210,432.86,netbanking,SBI,bank_declined,5,4,0,0,1,190.0,0
P00604,C02983,276.59,upi,Other,bank_declined,6,1,0,0,0,,0
P00605,C02446,437.65,card,Axis,network_error,5,1,0,0,1,186.0,0
P00606,C00634,567.83,card,SBI,insufficient_funds,5,1,1,30,1,229.0,1
P00607,C01157,187.14,upi,ICICI,timeout,7,2,1,60,0,,1
P00608,C01239,943.89,upi,HDFC,insufficient_funds,8,3,1,60,0,,1
P00609,C00733,805.2,netbanking,SBI,timeout,5,2,0,0,1,104.0,0
P00610,C00235,561.7,netbanking,SBI,timeout,4,1,1,10,1,22.0,1
P00611,C02706,563.13,netbanking,SBI,limit_exceeded,5,0,1,30,1,185.0,1
P00612,C00751,1333.39,upi,ICICI,bank_declined,5,2,0,0,1,225.0,0
P00613,C02636,295.12,netbanking,Other,insufficient_funds,5,3,1,30,0,,1
P00614,C00954,383.96,upi,Axis,network_error,2,2,0,0,0,,0
P00615,C02540,514.77,card,ICICI,bank_declined,2,2,0,0,1,235.0,0
P00616,C02961,328.36,upi,Axis,insufficient_funds,5,1,0,0,0,,0
P00617,C01543,450.64,card,HDFC,limit_exceeded,3,1,1,30,0,,1
P00618,C01198,163.55,upi,Axis,insufficient_funds,6,3,0,0,0,,0
P00619,C01677,377.47,upi,Axis,network_error,3,3,1,30,1,154.0,1
P00620,C01192,452.9,upi,HDFC,timeout,3,3,1,10,1,117.0,1
P00621,C02218,291.76,card,ICICI,insufficient_funds,4,3,1,120,1,185.0,1
P00622,C01417,1219.18,card,ICICI,limit_exceeded,9,3,0,0,1,219.0,0
P00623,C02994,669.14,upi,HDFC,bank_declined,4,2,0,0,1,195.0,0
P00624,C02843,456.4,card,ICICI,bank_declined,1,4,1,120,0,,1
P00625,C02682,324.26,upi,Other,insufficient_funds,7,5,1,120,0,,1
P00626,C01218,167.71,card,Axis,network_error,8,1,0,0,1,78.0,0
P00627,C01541,305.61,netbanking,ICICI,bank_declined,5,2,0,0,1,107.0,0
P00628,C02077,516.17,upi,Axis,limit_exceeded,5,2,1,120,0,,1
P00629,C01446,468.65,card,ICICI,network_error,2,2,0,0,0,,0
P00630,C02387,291.49,upi,Axis,timeout,3,3,0,0,0,,0
P00631,C01520,1587.73,upi,HDFC,insufficient_funds,9,1,1,10,1,5.0,1
P00632,C01389,1061.36,card,HDFC,timeout,4,4,1,120,1,236.0,1
P00633,C01857,362.66,netbanking,HDFC,network_error,4,0,0,0,0,,0
P00634,C01366,741.98,upi,Other,bank_declined,4,0,1,120,0,,1
P00635,C00500,1221.14,card,Other,timeout,0,0,1,60,1,155.0,1
P00636,C01681,628.53,netbanking,HDFC,limit_exceeded,3,2,1,120,1,16.0,1
P00637,C00511,438.7,card,Axis,insufficient_funds,10,1,0,0,1,80.0,0
P00638,C00217,138.48,wallet,HDFC,timeout,5,1,1,60,0,,1
P00639,C01325,470.1,upi,HDFC,limit_exceeded,3,1,0,0,1,202.0,0
P00640,C01156,290.02,netbanking,SBI,bank_declined,7,3,1,30,1,35.0,1
P00641,C01828,325.09,upi,Other,bank_declined,7,2,1,120,1,115.0,1
P00642,C01811,393.8,card,Other,timeout,5,1,0,0,0,,0
P00643,C02493,422.24,netbanking,HDFC,limit_exceeded,5,2,1,60,0,,1
P00644,C02924,378.52,card,HDFC,limit_exceeded,6,1,0,0,1,116.0,0
P00645,C01206,193.65,upi,SBI,insufficient_funds,3,2,0,0,0,,0
P00646,C02215,144.87,card,SBI,limit_exceeded,3,1,1,30,0,,1
P00647,C00091,876.98,card,Other,network_error,2,2,1,60,0,,1
P00648,C00714,1618.45,upi,Other,bank_declined,2,0,1,60,1,208.0,1
P00649,C01882,530.08,netbanking,Other,timeout,4,1,1,60,1,125.0,1
P00650,C00039,228.92,upi,Other,timeout,7,8,0,0,0,,0
P00651,C00173,985.33,card,Axis,network_error,6,2,1,120,1,233.0,1
P00652,C00653,2100.08,netbanking,HDFC,bank_declined,5,2,1,10,1,162.0,1
P00653,C00754,1152.23,upi,Axis,bank_declined,4,0,1,60,1,47.0,1
P00654,C01244,1263.81,upi,ICICI,bank_declined,5,2,0,0,1,78.0,0
P00655,C01082,217.57,upi,Other,network_error,4,1,0,0,0,,0
P00656,C01684,332.06,upi,Other,limit_exceeded,0,0,1,10,0,,1
P00657,C02524,1147.0,upi,HDFC,bank_declined,2,0,0,0,0,,0
P00658,C00456,211.61,card,Other,timeout,4,1,1,60,0,,1
P00659,C00829,334.44,netbanking,Other,bank_declined,1,0,0,0,0,,0
P00660,C00895,562.47,upi,Axis,insufficient_funds,6,3,0,0,1,45.0,0
P00661,C01385,718.13,upi,ICICI,insufficient_funds,3,3,0,0,1,56.0,0
P00662,C01959,406.45,card,Axis,bank_declined,1,3,0,0,0,,0
P00663,C02435,496.32,upi,SBI,network_error,7,2,0,0,1,89.0,0
P00664,C01997,553.16,card,Other,insufficient_funds,4,3,1,30,0,,1
P00665,C02396,420.35,upi,Axis,network_error,3,6,0,0,0,,0
P00666,C00190,346.66,card,HDFC,network_error,7,4,0,0,0,,0
P00667,C00505,452.46,card,ICICI,limit_exceeded,3,6,0,0,0,,0
P00668,C01215,337.34,wallet,ICICI,insufficient_funds,1,3,0,0,0,,0
P00669,C01532,920.62,card,HDFC,timeout,8,2,1,30,0,,1
P00670,C00824,610.28,netbanking,HDFC,insufficient_funds,3,2,1,60,0,,1
P00671,C00929,468.12,card,Other,insufficient_funds,3,3,0,0,0,,0
P00672,C00934,416.94,upi,ICICI,insufficient_funds,3,0,1,120,1,9.0,1
P00673,C01141,1022.66,card,HDFC,insufficient_funds,6,2,0,0,1,89.0,0
P00674,C00134,380.91,upi,SBI,insufficient_funds,6,2,1,30,1,147.0,1
P00675,C02106,818.57,card,ICICI,insufficient_funds,2,2,1,60,0,,1
P00676,C00685,1129.55,netbanking,HDFC,insufficient_funds,8,1,1,30,0,,1
P00677,C02720,695.52,upi,Axis,timeout,12,2,0,0,0,,0
P00678,C02221,159.36,card,HDFC,network_error,5,3,1,60,1,147.0,1
P00679,C01853,366.27,upi,ICICI,bank_declined,5,1,0,0,0,,0
P00680,C00815,270.94,upi,Other,insufficient_funds,6,2,0,0,0,,0
P00681,C01173,213.35,netbanking,SBI,bank_declined,2,0,1,30,0,,1
P00682,C00080,1057.86,upi,HDFC,bank_declined,2,1,1,120,1,77.0,1
P00683,C02934,642.24,upi,ICICI,limit_exceeded,5,2,0,0,1,133.0,0
P00684,C00203,81.83,upi,HDFC,network_error,5,2,0,0,1,122.0,0
P00685,C02812,488.9,netbanking,HDFC,insufficient_funds,4,1,1,30,0,,1
P00686,C01253,309.72,upi,ICICI,insufficient_funds,5,5,0,0,0,,0
P00687,C01700,942.67,upi,Axis,bank_declined,5,4,0,0,1,102.0,0
P00688,C01251,310.27,netbanking,ICICI,bank_declined,5,4,0,0,0,,0
P00689,C01683,615.12,wallet,ICICI,network_error,6,2,1,30,0,,1
P00690,C01556,610.35,netbanking,Other,network_error,6,3,1,10,0,,1
P00691,C02095,277.37,wallet,HDFC,network_error,3,0,0,0,0,,0
P00692,C01257,243.45,card,HDFC,timeout,7,2,0,0,1,124.0,0
